País,ISO3,Año,Pob_Total_Millones,Tasa_Urbanización,Esperanza_Vida,Densidad_Poblacional,Tasa_Dependencia_Infantil,Tasa_Dependencia_Vejez,Tasa_Dependencia_Total,Edad_Mediana_Estimada,Pct_0_4,Pct_5_9,Pct_10_14,Pct_15_19,Pct_20_24,Pct_25_29,Pct_30_34,Pct_35_39,Pct_40_44,Pct_45_49,Pct_50_54,Pct_55_59,Pct_60_64,Pct_65_69,Pct_70_mas
Venezuela,VEN,2019,30.1,93.0,76.0,35.0,26.79,8.41,50.79,35.3,5.55,6.16,7.45,7.67,7.67,7.6,7.45,7.29,7.07,6.84,6.61,6.23,5.85,5.47,5.09
Venezuela,VEN,2020,30.1,93.0,76.0,35.0,26.79,8.41,50.79,35.3,5.55,6.16,7.45,7.67,7.67,7.6,7.45,7.29,7.07,6.84,6.61,6.23,5.85,5.47,5.09
Venezuela,VEN,2021,30.1,93.0,76.0,35.0,26.79,8.41,50.79,35.3,5.55,6.16,7.45,7.67,7.67,7.6,7.45,7.29,7.07,6.84,6.61,6.23,5.85,5.47,5.09
Venezuela,VEN,2022,30.1,93.0,76.0,35.0,26.79,8.41,50.79,35.3,5.55,6.16,7.45,7.67,7.67,7.6,7.45,7.29,7.07,6.84,6.61,6.23,5.85,5.47,5.09
Venezuela,VEN,2023,30.1,93.0,76.0,35.0,26.79,8.41,50.79,35.3,5.55,6.16,7.45,7.67,7.67,7.6,7.45,7.29,7.07,6.84,6.61,6.23,5.85,5.47,5.09
Venezuela,VEN,2024,31.67,94.57,77.04,36.21,22.55,8.41,50.79,37.66,4.78,5.37,6.64,7.07,7.23,7.36,7.39,7.4,7.32,7.19,7.1,6.78,6.45,6.15,5.78
Venezuela,VEN,2025,31.95,94.85,77.22,36.44,21.84,8.41,50.79,38.07,4.64,5.23,6.5,6.96,7.15,7.32,7.38,7.41,7.36,7.25,7.19,6.88,6.55,6.26,5.9
Venezuela,VEN,2026,32.24,95.14,77.41,36.67,21.12,8.41,50.79,38.49,4.51,5.1,6.36,6.86,7.08,7.28,7.36,7.43,7.41,7.31,7.28,6.98,6.66,6.38,6.02
Venezuela,VEN,2027,32.52,95.42,77.59,36.91,20.4,8.41,50.79,38.9,4.37,4.96,6.22,6.75,7.0,7.24,7.35,7.44,7.45,7.37,7.36,7.07,6.76,6.5,6.14
Venezuela,VEN,2028,32.81,95.71,77.77,37.14,19.68,8.41,50.79,39.31,4.24,4.83,6.08,6.65,6.93,7.19,7.33,7.46,7.49,7.43,7.45,7.17,6.87,6.62,6.26
Venezuela,VEN,2029,33.09,95.99,77.96,37.37,18.96,8.41,50.79,39.72,4.11,4.69,5.94,6.55,6.85,7.15,7.32,7.47,7.53,7.5,7.54,7.27,6.97,6.73,6.38
Venezuela,VEN,2030,33.37,96.28,78.14,37.6,18.25,8.41,50.79,40.14,3.97,4.55,5.8,6.44,6.78,7.11,7.3,7.49,7.57,7.56,7.63,7.37,7.08,6.85,6.5
