País,ISO3,Año,Pob_Total_Millones,Tasa_Urbanización,Esperanza_Vida,Densidad_Poblacional,Tasa_Dependencia_Infantil,Tasa_Dependencia_Vejez,Tasa_Dependencia_Total,Edad_Mediana_Estimada,Pct_0_4,Pct_5_9,Pct_10_14,Pct_15_19,Pct_20_24,Pct_25_29,Pct_30_34,Pct_35_39,Pct_40_44,Pct_45_49,Pct_50_54,Pct_55_59,Pct_60_64,Pct_65_69,Pct_70_mas
Paraguay,PRY,2015,6.69,63.7,74.8,18.0,32.81,6.28,57.04,32.8,7.09,7.58,7.93,7.93,7.79,7.58,7.44,7.09,6.81,6.46,6.11,5.68,5.19,4.84,4.49
Paraguay,PRY,2016,6.69,63.7,74.8,18.0,32.81,6.28,57.04,32.8,7.09,7.58,7.93,7.93,7.79,7.58,7.44,7.09,6.81,6.46,6.11,5.68,5.19,4.84,4.49
Paraguay,PRY,2017,6.69,63.7,74.8,18.0,32.81,6.28,57.04,32.8,7.09,7.58,7.93,7.93,7.79,7.58,7.44,7.09,6.81,6.46,6.11,5.68,5.19,4.84,4.49
Paraguay,PRY,2018,6.69,63.7,74.8,18.0,32.81,6.28,57.04,32.8,7.09,7.58,7.93,7.93,7.79,7.58,7.44,7.09,6.81,6.46,6.11,5.68,5.19,4.84,4.49
Paraguay,PRY,2019,6.69,63.7,74.8,18.0,32.81,6.28,57.04,32.8,7.09,7.58,7.93,7.93,7.79,7.58,7.44,7.09,6.81,6.46,6.11,5.68,5.19,4.84,4.49
Paraguay,PRY,2020,6.69,63.7,74.8,18.0,32.81,6.28,57.04,32.8,7.09,7.58,7.93,7.93,7.79,7.58,7.44,7.09,6.81,6.46,6.11,5.68,5.19,4.84,4.49
Paraguay,PRY,2021,6.69,63.7,74.8,18.0,32.81,6.28,57.04,32.8,7.09,7.58,7.93,7.93,7.79,7.58,7.44,7.09,6.81,6.46,6.11,5.68,5.19,4.84,4.49
Paraguay,PRY,2022,6.69,63.7,74.8,18.0,32.81,6.28,57.04,32.8,7.09,7.58,7.93,7.93,7.79,7.58,7.44,7.09,6.81,6.46,6.11,5.68,5.19,4.84,4.49
Paraguay,PRY,2023,6.69,63.7,74.8,18.0,32.81,6.28,57.04,32.8,7.09,7.58,7.93,7.93,7.79,7.58,7.44,7.09,6.81,6.46,6.11,5.68,5.19,4.84,4.49
Paraguay,PRY,2024,7.05,65.37,75.78,18.78,28.25,6.28,57.04,35.11,6.29,6.79,7.12,7.25,7.28,7.36,7.41,7.26,7.14,6.89,6.61,6.22,5.77,5.47,5.14
Paraguay,PRY,2025,7.12,65.66,75.96,18.93,27.46,6.28,57.04,35.54,6.15,6.65,6.98,7.13,7.19,7.32,7.4,7.28,7.19,6.97,6.71,6.32,5.88,5.59,5.27
Paraguay,PRY,2026,7.18,65.96,76.14,19.07,26.68,6.28,57.04,35.97,6.0,6.51,6.83,7.01,7.1,7.27,7.38,7.3,7.25,7.04,6.8,6.42,5.99,5.71,5.39
Paraguay,PRY,2027,7.25,66.25,76.32,19.21,25.89,6.28,57.04,36.4,5.86,6.37,6.69,6.89,7.0,7.22,7.37,7.33,7.3,7.12,6.89,6.53,6.1,5.84,5.52
Paraguay,PRY,2028,7.31,66.55,76.5,19.35,25.11,6.28,57.04,36.83,5.71,6.23,6.54,6.77,6.91,7.18,7.36,7.35,7.35,7.2,6.99,6.63,6.21,5.96,5.64
Paraguay,PRY,2029,7.38,66.84,76.68,19.5,24.32,6.28,57.04,37.26,5.57,6.09,6.4,6.65,6.82,7.13,7.34,7.37,7.41,7.28,7.08,6.73,6.32,6.08,5.77
Paraguay,PRY,2030,7.44,67.14,76.86,19.64,23.54,6.28,57.04,37.69,5.42,5.95,6.26,6.53,6.72,7.08,7.33,7.39,7.46,7.35,7.17,6.83,6.43,6.2,5.89
